weather_hour,temperature_c,wind_speed_kmh,visibility_km,precipitation_mm,is_precipitation,is_low_visibility,is_windy,is_cold
2023-04-10 20:00:00,16.7,64.8,,0.0,False,False,True,False
2023-04-10 21:00:00,16.1,359.64,,0.0,False,False,True,False
2023-04-10 22:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-10 23:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-11 00:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-11 01:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-11 02:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-11 03:00:00,14.4,82.8,,0.0,False,False,True,False
2023-04-11 04:00:00,13.3,221.22,,0.0,False,False,True,False
2023-04-11 05:00:00,12.2,359.64,,0.0,False,False,True,False
2023-04-11 06:00:00,12.2,359.64,,0.0,False,False,True,False
2023-04-11 07:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-11 08:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-11 09:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-11 10:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-11 11:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-11 12:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-11 13:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-11 14:00:00,18.3,359.64,,0.0,False,False,True,False
2023-04-11 15:00:00,20.6,359.64,,0.0,False,False,True,False
2023-04-11 16:00:00,22.8,359.64,,0.0,False,False,True,False
2023-04-11 17:00:00,23.3,93.6,,0.0,False,False,True,False
2023-04-11 18:00:00,22.8,359.64,,0.0,False,False,True,False
2023-04-11 19:00:00,22.8,359.64,,0.0,False,False,True,False
2023-04-11 20:00:00,22.8,359.64,,0.0,False,False,True,False
2023-04-11 21:00:00,22.2,90.0,,0.0,False,False,True,False
2023-04-11 22:00:00,22.2,86.4,,0.0,False,False,True,False
2023-04-11 23:00:00,21.7,359.64,,0.0,False,False,True,False
2023-04-12 00:00:00,21.1,86.4,,0.0,False,False,True,False
2023-04-12 01:00:00,20.6,82.8,,0.0,False,False,True,False
2023-04-12 02:00:00,19.4,359.64,,0.0,False,False,True,False
2023-04-12 03:00:00,18.9,359.64,,0.0,False,False,True,False
2023-04-12 04:00:00,18.9,359.64,,0.0,False,False,True,False
2023-04-12 05:00:00,18.9,359.64,,0.0,False,False,True,False
2023-04-12 06:00:00,18.3,86.4,,0.0,False,False,True,False
2023-04-12 07:00:00,18.9,86.4,,0.0,False,False,True,False
2023-04-12 08:00:00,18.3,93.6,,0.0,False,False,True,False
2023-04-12 09:00:00,18.9,359.64,,0.0,False,False,True,False
2023-04-12 10:00:00,18.9,359.64,,0.0,False,False,True,False
2023-04-12 11:00:00,19.4,97.2,,0.0,False,False,True,False
2023-04-12 12:00:00,20.0,104.4,,0.0,False,False,True,False
2023-04-12 13:00:00,20.6,359.64,,0.0,False,False,True,False
2023-04-12 14:00:00,22.2,359.64,,0.0,False,False,True,False
2023-04-12 15:00:00,25.0,359.64,,0.0,False,False,True,False
2023-04-12 16:00:00,26.7,104.4,,0.0,False,False,True,False
2023-04-12 17:00:00,27.8,104.4,,0.0,False,False,True,False
2023-04-12 18:00:00,28.3,108.0,,0.0,False,False,True,False
2023-04-12 19:00:00,28.9,359.64,,0.0,False,False,True,False
2023-04-12 20:00:00,28.9,90.0,,0.0,False,False,True,False
2023-04-12 21:00:00,28.3,359.64,,0.0,False,False,True,False
2023-04-12 22:00:00,27.8,359.64,,0.0,False,False,True,False
2023-04-12 23:00:00,26.7,97.2,,0.0,False,False,True,False
2023-04-13 00:00:00,26.1,93.6,,0.0,False,False,True,False
2023-04-13 01:00:00,25.0,359.64,,0.0,False,False,True,False
2023-04-13 02:00:00,23.9,359.64,,0.0,False,False,True,False
2023-04-13 03:00:00,23.9,359.64,,0.0,False,False,True,False
2023-04-13 04:00:00,22.8,359.64,,0.0,False,False,True,False
2023-04-13 05:00:00,22.2,359.64,,0.0,False,False,True,False
2023-04-13 06:00:00,21.7,100.8,,0.0,False,False,True,False
2023-04-13 07:00:00,20.6,104.4,,0.0,False,False,True,False
2023-04-13 08:00:00,20.6,90.0,,0.0,False,False,True,False
2023-04-13 09:00:00,20.0,359.64,,0.0,False,False,True,False
2023-04-13 10:00:00,20.0,359.64,,0.0,False,False,True,False
2023-04-13 11:00:00,21.1,359.64,,0.0,False,False,True,False
2023-04-13 12:00:00,22.8,359.64,,0.0,False,False,True,False
2023-04-13 13:00:00,25.0,359.64,,0.0,False,False,True,False
2023-04-13 14:00:00,27.2,359.64,,0.0,False,False,True,False
2023-04-13 15:00:00,28.9,359.64,,0.0,False,False,True,False
2023-04-13 16:00:00,30.0,359.64,,0.0,False,False,True,False
2023-04-13 17:00:00,31.7,97.2,,0.0,False,False,True,False
2023-04-13 18:00:00,31.7,359.64,,0.0,False,False,True,False
2023-04-13 19:00:00,31.7,82.8,,0.0,False,False,True,False
2023-04-13 20:00:00,31.7,90.0,,0.0,False,False,True,False
2023-04-13 21:00:00,31.1,90.0,,0.0,False,False,True,False
2023-04-13 22:00:00,30.6,90.0,,0.0,False,False,True,False
2023-04-13 23:00:00,28.9,359.64,,0.0,False,False,True,False
2023-04-14 00:00:00,27.8,82.8,,0.0,False,False,True,False
2023-04-14 01:00:00,26.7,359.64,,0.0,False,False,True,False
2023-04-14 02:00:00,26.1,359.64,,0.0,False,False,True,False
2023-04-14 03:00:00,25.6,359.64,,0.0,False,False,True,False
2023-04-14 04:00:00,24.4,223.02,,0.0,False,False,True,False
2023-04-14 05:00:00,24.4,359.64,,0.0,False,False,True,False
2023-04-14 06:00:00,23.9,90.0,,0.0,False,False,True,False
2023-04-14 07:00:00,23.3,86.4,,0.0,False,False,True,False
2023-04-14 08:00:00,22.2,359.64,,0.0,False,False,True,False
2023-04-14 09:00:00,21.7,359.64,,0.0,False,False,True,False
2023-04-14 10:00:00,21.1,359.64,,0.0,False,False,True,False
2023-04-14 11:00:00,22.8,359.64,,0.0,False,False,True,False
2023-04-14 12:00:00,24.4,359.64,,0.0,False,False,True,False
2023-04-14 13:00:00,26.1,359.64,,0.0,False,False,True,False
2023-04-14 14:00:00,28.3,359.64,,0.0,False,False,True,False
2023-04-14 15:00:00,31.1,359.64,,0.0,False,False,True,False
2023-04-14 16:00:00,31.7,359.64,,0.0,False,False,True,False
2023-04-14 17:00:00,32.2,359.64,,0.0,False,False,True,False
2023-04-14 18:00:00,31.7,86.4,,0.0,False,False,True,False
2023-04-14 19:00:00,31.7,359.64,,0.0,False,False,True,False
2023-04-14 20:00:00,30.6,64.8,,0.0,False,False,True,False
2023-04-14 21:00:00,28.9,359.64,,0.0,False,False,True,False
2023-04-14 22:00:00,27.2,359.64,,0.0,False,False,True,False
2023-04-14 23:00:00,25.6,359.64,,0.0,False,False,True,False
2023-04-15 00:00:00,25.6,359.64,,0.0,False,False,True,False
2023-04-15 01:00:00,25.0,79.2,,0.0,False,False,True,False
2023-04-15 02:00:00,24.4,86.4,,0.0,False,False,True,False
2023-04-15 03:00:00,23.3,359.64,,0.0,False,False,True,False
2023-04-15 04:00:00,22.2,359.64,,0.0,False,False,True,False
2023-04-15 05:00:00,21.1,359.64,,0.0,False,False,True,False
2023-04-15 06:00:00,21.1,359.64,,0.0,False,False,True,False
2023-04-15 07:00:00,20.6,79.2,,0.0,False,False,True,False
2023-04-15 08:00:00,20.0,359.64,,0.0,False,False,True,False
2023-04-15 09:00:00,20.0,359.64,,0.0,False,False,True,False
2023-04-15 10:00:00,18.9,359.64,,0.0,False,False,True,False
2023-04-15 11:00:00,19.07,359.64,,0.0,False,False,True,False
2023-04-15 12:00:00,19.15,359.64,,0.0,False,False,True,False
2023-04-15 13:00:00,20.3,359.64,,0.0,False,False,True,False
2023-04-15 14:00:00,21.5,359.64,,0.0,False,False,True,False
2023-04-15 15:00:00,23.3,43.2,,0.0,False,False,True,False
2023-04-15 16:00:00,21.95,30.6,,0.0,False,False,True,False
2023-04-15 17:00:00,21.1,21.6,,0.0,False,False,False,False
2023-04-15 18:00:00,19.85,276.03,,0.0,False,False,True,False
2023-04-15 19:00:00,21.1,359.64,,0.0,False,False,True,False
2023-04-15 20:00:00,19.4,359.64,,0.0,False,False,True,False
2023-04-15 21:00:00,19.23,359.64,,0.0,False,False,True,False
2023-04-15 22:00:00,17.9,359.64,,0.0,False,False,True,False
2023-04-15 23:00:00,17.15,359.64,4.32,1.2,True,True,True,False
2023-04-16 00:00:00,17.16,359.64,7.4,0.0,False,False,True,False
2023-04-16 01:00:00,15.97,34.8,8.58,0.0,False,False,True,False
2023-04-16 02:00:00,15.6,246.96,7.51,0.0,False,False,True,False
2023-04-16 03:00:00,15.5,28.8,5.63,0.0,False,False,True,False
2023-04-16 04:00:00,15.0,274.23,5.1,0.5,True,False,True,False
2023-04-16 05:00:00,15.0,359.64,4.29,0.0,False,True,True,False
2023-04-16 06:00:00,15.6,359.64,4.83,0.0,False,True,True,False
2023-04-16 07:00:00,15.6,359.64,2.82,0.0,False,True,True,False
2023-04-16 08:00:00,15.0,106.11,5.63,0.0,False,False,True,False
2023-04-16 09:00:00,14.4,359.64,8.05,0.0,False,False,True,False
2023-04-16 10:00:00,15.2,359.64,9.66,0.0,False,False,True,False
2023-04-16 11:00:00,15.9,127.08,,0.5,True,False,True,False
2023-04-16 12:00:00,17.2,21.6,,0.0,False,False,False,False
2023-04-16 13:00:00,17.8,32.4,,0.0,False,False,True,False
2023-04-16 14:00:00,19.15,359.64,,0.0,False,False,True,False
2023-04-16 15:00:00,19.8,130.68,,0.0,False,False,True,False
2023-04-16 16:00:00,20.6,359.64,,0.0,False,False,True,False
2023-04-16 17:00:00,20.0,359.64,,0.0,False,False,True,False
2023-04-16 18:00:00,20.6,359.64,,0.0,False,False,True,False
2023-04-16 19:00:00,20.77,141.48,,0.0,False,False,True,False
2023-04-16 20:00:00,20.6,359.64,,0.0,False,False,True,False
2023-04-16 21:00:00,20.0,359.64,,0.0,False,False,True,False
2023-04-16 22:00:00,18.3,359.64,,0.0,False,False,True,False
2023-04-16 23:00:00,17.2,39.6,,0.0,False,False,True,False
2023-04-17 00:00:00,15.0,39.6,,0.0,False,False,True,False
2023-04-17 01:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-17 02:00:00,14.4,359.64,,0.0,False,False,True,False
2023-04-17 03:00:00,14.2,196.02,,0.0,False,False,True,False
2023-04-17 04:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-17 05:00:00,13.3,359.64,9.66,0.0,False,False,True,False
2023-04-17 06:00:00,13.3,27.0,6.44,0.0,False,False,True,False
2023-04-17 07:00:00,13.0,292.03,5.15,0.0,False,False,True,False
2023-04-17 08:00:00,12.2,158.98,2.82,0.0,False,True,True,False
2023-04-17 09:00:00,12.13,245.76,4.56,0.0,False,True,True,False
2023-04-17 10:00:00,11.87,133.08,5.1,0.0,False,False,True,False
2023-04-17 11:00:00,12.1,359.64,3.32,0.0,False,True,True,False
2023-04-17 12:00:00,12.2,359.64,2.41,0.0,False,True,True,False
2023-04-17 13:00:00,12.2,127.08,5.1,0.0,False,False,True,False
2023-04-17 14:00:00,12.85,187.02,7.64,0.0,False,False,True,False
2023-04-17 15:00:00,13.73,359.64,4.56,0.0,False,True,True,False
2023-04-17 16:00:00,14.02,359.64,5.63,0.0,False,False,True,False
2023-04-17 17:00:00,14.4,359.64,8.05,0.0,False,False,True,False
2023-04-17 18:00:00,17.5,223.02,,0.0,False,False,True,False
2023-04-17 19:00:00,19.4,359.64,,0.0,False,False,True,False
2023-04-17 20:00:00,19.4,86.4,,0.0,False,False,True,False
2023-04-17 21:00:00,18.3,359.64,,0.0,False,False,True,False
2023-04-17 22:00:00,17.2,86.4,,0.0,False,False,True,False
2023-04-17 23:00:00,16.7,100.8,,0.0,False,False,True,False
2023-04-18 00:00:00,16.7,359.64,,0.0,False,False,True,False
2023-04-18 01:00:00,16.1,90.0,,0.0,False,False,True,False
2023-04-18 02:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-18 03:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-18 04:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-18 05:00:00,12.2,97.2,,0.0,False,False,True,False
2023-04-18 06:00:00,11.7,93.6,,0.0,False,False,True,False
2023-04-18 07:00:00,10.6,82.8,,0.0,False,False,True,False
2023-04-18 08:00:00,10.0,359.64,,0.0,False,False,True,False
2023-04-18 09:00:00,10.0,359.64,,0.0,False,False,True,False
2023-04-18 10:00:00,10.0,359.64,,0.0,False,False,True,False
2023-04-18 11:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-18 12:00:00,11.7,86.4,,0.0,False,False,True,False
2023-04-18 13:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-18 14:00:00,10.6,82.8,,0.0,False,False,True,False
2023-04-18 15:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-18 16:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-18 17:00:00,11.1,100.8,,0.0,False,False,True,False
2023-04-18 18:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-18 19:00:00,13.3,97.2,,0.0,False,False,True,False
2023-04-18 20:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-18 21:00:00,12.8,100.8,,0.0,False,False,True,False
2023-04-18 22:00:00,11.1,97.2,,0.0,False,False,True,False
2023-04-18 23:00:00,10.0,108.0,,0.0,False,False,True,False
2023-04-19 00:00:00,8.9,97.2,,0.0,False,False,True,False
2023-04-19 01:00:00,8.3,104.4,,0.0,False,False,True,False
2023-04-19 02:00:00,8.3,100.8,,0.0,False,False,True,False
2023-04-19 03:00:00,7.8,359.64,,0.0,False,False,True,False
2023-04-19 04:00:00,7.8,359.64,,0.0,False,False,True,False
2023-04-19 05:00:00,7.8,100.8,,0.0,False,False,True,False
2023-04-19 06:00:00,7.8,359.64,,0.0,False,False,True,False
2023-04-19 07:00:00,7.8,97.2,,0.0,False,False,True,False
2023-04-19 08:00:00,7.8,100.8,,0.0,False,False,True,False
2023-04-19 09:00:00,7.8,359.64,,0.0,False,False,True,False
2023-04-19 10:00:00,7.8,359.64,,0.0,False,False,True,False
2023-04-19 11:00:00,7.8,86.4,,0.0,False,False,True,False
2023-04-19 12:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-19 13:00:00,9.4,359.64,,0.0,False,False,True,False
2023-04-19 14:00:00,9.4,104.4,,0.0,False,False,True,False
2023-04-19 15:00:00,12.2,359.64,,0.0,False,False,True,False
2023-04-19 16:00:00,12.8,100.8,,0.0,False,False,True,False
2023-04-19 17:00:00,15.0,108.0,,0.0,False,False,True,False
2023-04-19 18:00:00,15.6,97.2,,0.0,False,False,True,False
2023-04-19 19:00:00,16.7,359.64,,0.0,False,False,True,False
2023-04-19 20:00:00,17.8,359.64,,0.0,False,False,True,False
2023-04-19 21:00:00,17.8,97.2,,0.0,False,False,True,False
2023-04-19 22:00:00,17.2,359.64,,0.0,False,False,True,False
2023-04-19 23:00:00,14.4,36.0,,0.0,False,False,True,False
2023-04-20 00:00:00,12.2,39.6,,0.0,False,False,True,False
2023-04-20 01:00:00,11.7,21.6,,0.0,False,False,False,False
2023-04-20 02:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-20 03:00:00,10.6,25.2,,0.0,False,False,True,False
2023-04-20 04:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-20 05:00:00,10.0,18.0,,0.0,False,False,False,False
2023-04-20 06:00:00,10.0,18.0,,0.0,False,False,False,False
2023-04-20 07:00:00,9.4,14.4,,0.0,False,False,False,False
2023-04-20 08:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-20 09:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-20 10:00:00,7.2,359.64,,0.0,False,False,True,False
2023-04-20 11:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-20 12:00:00,9.4,359.64,,0.0,False,False,True,False
2023-04-20 13:00:00,10.0,18.0,,0.0,False,False,False,False
2023-04-20 14:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-20 15:00:00,14.4,14.4,,0.0,False,False,False,False
2023-04-20 16:00:00,15.6,100.8,,0.0,False,False,True,False
2023-04-20 17:00:00,17.2,359.64,,0.0,False,False,True,False
2023-04-20 18:00:00,18.3,359.64,,0.0,False,False,True,False
2023-04-20 19:00:00,17.8,359.64,,0.0,False,False,True,False
2023-04-20 20:00:00,16.7,359.64,,0.0,False,False,True,False
2023-04-20 21:00:00,16.1,359.64,,0.0,False,False,True,False
2023-04-20 22:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-20 23:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-21 00:00:00,12.2,359.64,,0.0,False,False,True,False
2023-04-21 01:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-21 02:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-21 03:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-21 04:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-21 05:00:00,12.2,359.64,,0.0,False,False,True,False
2023-04-21 06:00:00,12.2,359.64,,0.0,False,False,True,False
2023-04-21 07:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-21 08:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-21 09:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-21 10:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-21 11:00:00,12.2,21.6,,0.0,False,False,False,False
2023-04-21 12:00:00,13.3,32.4,,0.0,False,False,True,False
2023-04-21 13:00:00,15.6,359.64,,0.0,False,False,True,False
2023-04-21 14:00:00,17.8,18.0,,0.0,False,False,False,False
2023-04-21 15:00:00,18.9,21.6,,0.0,False,False,False,False
2023-04-21 16:00:00,19.4,25.2,,0.0,False,False,True,False
2023-04-21 17:00:00,21.1,359.64,,0.0,False,False,True,False
2023-04-21 18:00:00,20.6,25.2,,0.0,False,False,True,False
2023-04-21 19:00:00,20.6,359.64,,0.0,False,False,True,False
2023-04-21 20:00:00,20.0,359.64,,0.0,False,False,True,False
2023-04-21 21:00:00,18.15,201.42,,0.0,False,False,True,False
2023-04-21 22:00:00,16.1,203.22,,0.0,False,False,True,False
2023-04-21 23:00:00,15.85,359.64,,0.0,False,False,True,False
2023-04-22 00:00:00,14.4,36.0,,0.0,False,False,True,False
2023-04-22 01:00:00,13.9,36.0,,0.0,False,False,True,False
2023-04-22 02:00:00,13.6,36.0,,0.0,False,False,True,False
2023-04-22 03:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-22 04:00:00,11.7,196.02,,0.0,False,False,True,False
2023-04-22 05:00:00,11.05,30.6,,0.0,False,False,True,False
2023-04-22 06:00:00,11.1,25.2,,0.0,False,False,True,False
2023-04-22 07:00:00,10.8,21.6,9.66,0.0,False,False,False,False
2023-04-22 08:00:00,10.6,18.0,8.05,0.0,False,False,False,False
2023-04-22 09:00:00,10.6,359.64,8.05,0.0,False,False,True,False
2023-04-22 10:00:00,11.1,32.4,8.05,0.0,False,False,True,False
2023-04-22 11:00:00,11.1,359.64,8.05,0.0,False,False,True,False
2023-04-22 12:00:00,11.7,21.6,8.05,0.0,False,False,False,False
2023-04-22 13:00:00,12.25,190.62,9.66,0.0,False,False,True,False
2023-04-22 14:00:00,14.4,359.64,,0.0,False,False,True,False
2023-04-22 15:00:00,15.3,25.2,9.66,0.0,False,False,True,False
2023-04-22 16:00:00,17.2,18.0,,0.0,False,False,False,False
2023-04-22 17:00:00,17.8,28.8,,0.0,False,False,True,False
2023-04-22 18:00:00,18.3,25.2,,0.0,False,False,True,False
2023-04-22 19:00:00,18.3,28.8,,0.0,False,False,True,False
2023-04-22 20:00:00,16.65,25.2,,0.0,False,False,True,False
2023-04-22 21:00:00,14.3,276.03,4.53,1.5,True,True,True,False
2023-04-22 22:00:00,15.0,25.2,8.05,0.0,False,False,True,False
2023-04-22 23:00:00,16.1,359.64,,1.0,True,False,True,False
2023-04-23 00:00:00,14.4,21.6,,0.0,False,False,False,False
2023-04-23 01:00:00,15.0,359.64,1.81,7.9,True,True,True,False
2023-04-23 02:00:00,14.28,193.32,2.41,42.2,True,True,True,False
2023-04-23 03:00:00,13.4,134.28,5.9,5.5,True,False,True,False
2023-04-23 04:00:00,12.52,247.56,4.67,22.5,True,True,True,False
2023-04-23 05:00:00,12.8,190.62,2.21,34.5,True,True,True,False
2023-04-23 06:00:00,12.65,275.13,3.12,10.3,True,True,True,False
2023-04-23 07:00:00,12.15,194.22,4.53,7.0,True,True,True,False
2023-04-23 08:00:00,12.6,20.4,4.83,15.7,True,True,False,False
2023-04-23 09:00:00,13.14,304.99,2.25,6.7,True,True,True,False
2023-04-23 10:00:00,12.85,233.82,3.22,25.2,True,True,True,False
2023-04-23 11:00:00,12.8,246.96,3.42,91.0,True,True,True,False
2023-04-23 12:00:00,13.1,125.91,4.02,4.7,True,True,True,False
2023-04-23 13:00:00,13.13,282.96,6.44,2.0,True,False,True,False
2023-04-23 14:00:00,13.9,359.64,,3.3,True,False,True,False
2023-04-23 15:00:00,14.8,359.64,,0.0,False,False,True,False
2023-04-23 16:00:00,16.7,359.64,,0.0,False,False,True,False
2023-04-23 17:00:00,18.3,108.0,,3.3,True,False,True,False
2023-04-23 18:00:00,20.0,359.64,,0.0,False,False,True,False
2023-04-23 19:00:00,19.4,359.64,,0.0,False,False,True,False
2023-04-23 20:00:00,17.8,359.64,,0.0,False,False,True,False
2023-04-23 21:00:00,16.7,359.64,,0.0,False,False,True,False
2023-04-23 22:00:00,16.1,3.6,,0.0,False,False,False,False
2023-04-23 23:00:00,15.6,359.64,,0.0,False,False,True,False
2023-04-24 00:00:00,15.0,100.8,,0.0,False,False,True,False
2023-04-24 01:00:00,13.9,100.8,,0.0,False,False,True,False
2023-04-24 02:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-24 03:00:00,11.1,108.0,,0.0,False,False,True,False
2023-04-24 04:00:00,10.0,359.64,,38.4,True,False,True,False
2023-04-24 05:00:00,9.4,359.64,,0.0,False,False,True,False
2023-04-24 06:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-24 07:00:00,7.8,97.2,,0.0,False,False,True,False
2023-04-24 08:00:00,7.2,359.64,,0.0,False,False,True,False
2023-04-24 09:00:00,7.2,359.64,,0.0,False,False,True,False
2023-04-24 10:00:00,7.2,359.64,,0.0,False,False,True,False
2023-04-24 11:00:00,7.8,359.64,,3.3,True,False,True,False
2023-04-24 12:00:00,8.9,359.64,,0.0,False,False,True,False
2023-04-24 13:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-24 14:00:00,12.2,111.6,,0.0,False,False,True,False
2023-04-24 15:00:00,14.4,359.64,,0.0,False,False,True,False
2023-04-24 16:00:00,13.9,108.0,,0.0,False,False,True,False
2023-04-24 17:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-24 18:00:00,15.0,90.0,,0.0,False,False,True,False
2023-04-24 19:00:00,15.6,359.64,,0.0,False,False,True,False
2023-04-24 20:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-24 21:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-24 22:00:00,14.4,359.64,,0.0,False,False,True,False
2023-04-24 23:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-25 00:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-25 01:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-25 02:00:00,11.7,108.0,,0.0,False,False,True,False
2023-04-25 03:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-25 04:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-25 05:00:00,10.0,359.64,,0.0,False,False,True,False
2023-04-25 06:00:00,8.9,359.64,,0.0,False,False,True,False
2023-04-25 07:00:00,8.9,359.64,,0.0,False,False,True,False
2023-04-25 08:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-25 09:00:00,7.8,359.64,,0.0,False,False,True,False
2023-04-25 10:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-25 11:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-25 12:00:00,9.4,126.0,,0.0,False,False,True,False
2023-04-25 13:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-25 14:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-25 15:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-25 16:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-25 17:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-25 18:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-25 19:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-25 20:00:00,15.0,359.64,,0.0,False,False,True,False
2023-04-25 21:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-25 22:00:00,14.4,359.64,,0.0,False,False,True,False
2023-04-25 23:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-26 00:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-26 01:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-26 02:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-26 03:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-26 04:00:00,9.4,190.62,,0.0,False,False,True,False
2023-04-26 05:00:00,8.9,359.64,,0.0,False,False,True,False
2023-04-26 06:00:00,9.4,3.6,,0.0,False,False,False,False
2023-04-26 07:00:00,8.9,14.4,,0.0,False,False,False,False
2023-04-26 08:00:00,7.8,359.64,,0.0,False,False,True,False
2023-04-26 09:00:00,8.3,359.64,,0.0,False,False,True,False
2023-04-26 10:00:00,8.9,18.0,,0.0,False,False,False,False
2023-04-26 11:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-26 12:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-26 13:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-26 14:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-26 15:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-26 16:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-26 17:00:00,14.4,359.64,,0.0,False,False,True,False
2023-04-26 18:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-26 19:00:00,13.9,359.64,,0.0,False,False,True,False
2023-04-26 20:00:00,13.3,359.64,,0.0,False,False,True,False
2023-04-26 21:00:00,12.8,359.64,,0.0,False,False,True,False
2023-04-26 22:00:00,11.7,46.8,,0.0,False,False,True,False
2023-04-26 23:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-27 00:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-27 01:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-27 02:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-27 03:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-27 04:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-27 05:00:00,10.6,359.64,,0.0,False,False,True,False
2023-04-27 06:00:00,10.6,46.8,,0.0,False,False,True,False
2023-04-27 07:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-27 08:00:00,11.05,359.64,,0.0,False,False,True,False
2023-04-27 09:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-27 10:00:00,11.1,359.64,,0.0,False,False,True,False
2023-04-27 11:00:00,11.05,359.64,,0.0,False,False,True,False
2023-04-27 12:00:00,11.7,359.64,,0.0,False,False,True,False
2023-04-27 13:00:00,11.87,359.64,,0.0,False,False,True,False
2023-04-27 14:00:00,11.95,359.64,,0.0,False,False,True,False
2023-04-27 15:00:00,12.2,201.42,,0.0,False,False,True,False
2023-04-27 16:00:00,12.2,36.0,,0.0,False,False,True,False
